fish,genotype,day,light,CLOCK,zeit,activity
FISH52,het,3,True,3.211,75.211,70.8
FISH52,het,3,True,3.378,75.378,66.1
FISH52,het,3,True,3.544,75.544,86.6
FISH52,het,3,True,3.775,75.775,81.9
FISH52,het,3,True,3.941,75.941,51.6
FISH52,het,3,True,4.108,76.108,66.5
FISH52,het,3,True,4.275,76.275,58.1
FISH52,het,3,True,4.441,76.441,48.4
FISH52,het,3,True,4.608,76.608,69.5
FISH52,het,3,True,4.775,76.775,74.2
FISH52,het,3,True,4.941,76.941,75.3
FISH52,het,3,True,5.108,77.108,40.2
FISH52,het,3,True,5.275,77.275,82.4
FISH52,het,3,True,5.441,77.441,76.1
FISH52,het,3,True,5.608,77.608,92.5
FISH52,het,3,True,5.775,77.775,77.8
FISH52,het,3,True,5.941,77.941,92.3
FISH52,het,3,True,6.108,78.108,99.0
FISH52,het,3,True,6.275,78.275,98.9
FISH52,het,3,True,6.441,78.441,83.8
FISH52,het,3,True,6.608,78.608,76.2
FISH52,het,3,True,6.775,78.775,70.4
FISH52,het,3,True,6.941,78.941,88.7
FISH52,het,3,True,7.108,79.108,87.9
FISH52,het,3,True,7.275,79.275,74.2
FISH52,het,3,True,7.441,79.441,83.1
FISH52,het,3,True,7.608,79.608,58.3
FISH52,het,3,True,7.775,79.775,88.2
FISH52,het,3,True,7.941,79.941,69.8
FISH52,het,3,True,8.108,80.108,59.4
FISH52,het,3,True,8.275,80.275,67.0
FISH52,het,3,True,8.441,80.441,106.1
FISH52,het,3,True,8.608,80.608,72.9
FISH52,het,3,True,8.775,80.775,54.0
FISH52,het,3,True,8.941,80.941,94.3
FISH52,het,3,True,9.108,81.108,87.3
FISH52,het,3,True,9.275,81.275,61.2
FISH52,het,3,True,9.441,81.441,65.8
FISH52,het,3,True,9.608,81.608,76.6
FISH52,het,3,True,9.775,81.775,71.8
FISH52,het,3,True,9.941,81.941,71.5
FISH52,het,3,True,10.108,82.108,59.0
FISH52,het,3,True,10.275,82.275,60.9
FISH52,het,3,True,10.441,82.441,54.6
FISH52,het,3,True,10.608,82.608,72.5
FISH52,het,3,True,10.775,82.775,73.1
FISH52,het,3,True,10.941,82.941,57.4
FISH52,het,3,True,11.108,83.108,52.4
FISH52,het,3,True,11.275,83.275,55.4
FISH52,het,3,True,11.441,83.441,67.4
FISH52,het,3,True,11.608,83.608,52.7
FISH52,het,3,True,11.775,83.775,71.4
FISH52,het,3,True,11.941,83.941,60.6
FISH52,het,3,True,12.108,84.108,78.2
FISH52,het,3,True,12.275,84.275,69.7
FISH52,het,3,True,12.441,84.441,66.2
FISH52,het,3,True,12.608,84.608,48.4
FISH52,het,3,True,12.775,84.775,58.1
FISH52,het,3,True,12.941,84.941,54.2
FISH52,het,3,True,13.108,85.108,48.2
FISH52,het,3,True,13.275,85.275,57.4
FISH52,het,3,True,13.441,85.441,73.0
FISH52,het,3,True,13.608,85.608,44.1
FISH52,het,3,True,13.775,85.775,75.2
FISH52,het,3,True,13.941,85.941,44.2
FISH52,het,3,False,14.108,86.108,45.4
FISH52,het,3,False,14.275,86.275,2.7
FISH52,het,3,False,14.441,86.441,20.1
FISH52,het,3,False,14.608,86.608,6.1
FISH52,het,3,False,14.775,86.775,1.0
FISH52,het,3,False,14.941,86.941,6.0
FISH52,het,3,False,15.108,87.108,1.6
FISH52,het,3,False,15.275,87.275,23.2
FISH52,het,3,False,15.441,87.441,2.9
FISH52,het,3,False,15.608,87.608,5.3
FISH52,het,3,False,15.775,87.775,9.8
FISH52,het,3,False,15.941,87.941,2.9
FISH52,het,3,False,16.108,88.108,0.0999999999999
FISH52,het,3,False,16.275,88.275,13.6
FISH52,het,3,False,16.441,88.441,12.3
FISH52,het,3,False,16.608,88.608,5.5
FISH52,het,3,False,16.775,88.775,3.7
FISH52,het,3,False,16.941,88.941,11.5
FISH52,het,3,False,17.108,89.108,7.3
FISH52,het,3,False,17.275,89.275,6.7
FISH52,het,3,False,17.441,89.441,0.0999999999999
FISH52,het,3,False,17.608,89.608,0.7
FISH52,het,3,False,17.775,89.775,1.6
FISH52,het,3,False,17.941,89.941,3.9
FISH52,het,3,False,18.108,90.108,6.8
FISH52,het,3,False,18.275,90.275,9.8
FISH52,het,3,False,18.441,90.441,6.2
FISH52,het,3,False,18.608,90.608,14.8
FISH52,het,3,False,18.775,90.775,8.2
FISH52,het,3,False,18.941,90.941,4.1
FISH52,het,3,False,19.108,91.108,17.0
FISH52,het,3,False,19.275,91.275,1.4
FISH52,het,3,False,19.441,91.441,6.1
FISH52,het,3,False,19.608,91.608,1.9
FISH52,het,3,False,19.775,91.775,2.9
FISH52,het,3,False,19.941,91.941,16.0
FISH52,het,3,False,20.108,92.108,18.8
FISH52,het,3,False,20.275,92.275,1.5
FISH52,het,3,False,20.441,92.441,0.3
FISH52,het,3,False,20.608,92.608,6.2
FISH52,het,3,False,20.775,92.775,4.0
FISH52,het,3,False,20.941,92.941,6.1
FISH52,het,3,False,21.108,93.108,5.5
FISH52,het,3,False,21.275,93.275,11.0
FISH52,het,3,False,21.441,93.441,3.0
FISH52,het,3,False,21.608,93.608,13.8
FISH52,het,3,False,21.775,93.775,0.8
FISH52,het,3,False,21.941,93.941,16.5
FISH52,het,3,False,22.108,94.108,6.3
FISH52,het,3,False,22.275,94.275,21.7
FISH52,het,3,False,22.441,94.441,15.3
FISH52,het,3,False,22.608,94.608,0.7
FISH52,het,3,False,22.775,94.775,12.0
FISH52,het,3,False,22.941,94.941,3.4
FISH52,het,3,False,23.108,95.108,7.6
FISH52,het,3,False,23.275,95.275,15.2
FISH52,het,3,False,23.441,95.441,3.2
FISH52,het,3,False,23.608,95.608,6.4
FISH52,het,3,False,23.775,95.775,13.3
FISH52,het,3,False,23.941,95.941,0.4
FISH52,het,4,True,0.108,96.108,38.1
FISH52,het,4,True,0.275,96.275,98.2
FISH52,het,4,True,0.441,96.441,99.2
FISH52,het,4,True,0.608,96.608,102.0
FISH52,het,4,True,0.775,96.775,87.9
FISH52,het,4,True,0.941,96.941,93.2
FISH52,het,4,True,1.108,97.108,88.3
FISH52,het,4,True,1.275,97.275,87.8
FISH52,het,4,True,1.441,97.441,73.0
FISH52,het,4,True,1.608,97.608,87.4
FISH52,het,4,True,1.775,97.775,82.4
FISH52,het,4,True,1.941,97.941,85.2
FISH52,het,4,True,2.108,98.108,89.9
FISH52,het,4,True,2.275,98.275,70.9
FISH52,het,4,True,2.441,98.441,74.6
FISH52,het,4,True,2.608,98.608,81.9
FISH52,het,4,True,2.775,98.775,71.7
FISH52,het,4,True,2.941,98.941,71.5
FISH53,het,0,True,9.819,9.819,0.1
FISH53,het,0,True,9.986,9.986,0.2
FISH53,het,0,True,10.153,10.153,0.0
FISH53,het,0,True,10.319,10.319,0.1
FISH53,het,0,True,10.486,10.486,0.1
FISH53,het,0,True,10.653,10.653,0.0
FISH53,het,0,True,10.819,10.819,0.2
FISH53,het,0,True,10.986,10.986,0.1
FISH53,het,0,True,11.153,11.153,0.1
FISH53,het,0,True,11.319,11.319,2.77555756156e-17
FISH53,het,0,True,11.486,11.486,0.1
FISH53,het,0,True,11.653,11.653,2.77555756156e-17
FISH53,het,0,True,11.819,11.819,0.9
FISH53,het,0,True,11.986,11.986,0.4
FISH53,het,0,True,12.153,12.153,0.5
FISH53,het,0,True,12.319,12.319,0.2
FISH53,het,0,True,12.486,12.486,0.2
FISH53,het,0,True,12.653,12.653,0.3
FISH53,het,0,True,12.819,12.819,0.4
FISH53,het,0,True,12.986,12.986,0.7
FISH53,het,0,True,13.153,13.153,0.3
FISH53,het,0,True,13.319,13.319,0.8
FISH53,het,0,True,13.486,13.486,0.3
FISH53,het,0,True,13.653,13.653,0.2
FISH53,het,0,True,13.819,13.819,1.0
FISH53,het,0,True,13.986,13.986,5.2
FISH53,het,0,False,14.153,14.153,49.2
FISH53,het,0,False,14.319,14.319,1.5
FISH53,het,0,False,14.486,14.486,1.6
FISH53,het,0,False,14.653,14.653,0.4
FISH53,het,0,False,14.819,14.819,0.2
FISH53,het,0,False,14.986,14.986,0.8
FISH53,het,0,False,15.153,15.153,0.6
FISH53,het,0,False,15.319,15.319,0.6
FISH53,het,0,False,15.486,15.486,5.7
FISH53,het,0,False,15.653,15.653,1.4
FISH53,het,0,False,15.819,15.819,0.3
FISH53,het,0,False,15.986,15.986,0.2
FISH53,het,0,False,16.153,16.153,0.3
FISH53,het,0,False,16.319,16.319,0.7
FISH53,het,0,False,16.486,16.486,0.8
FISH53,het,0,False,16.653,16.653,0.4
FISH53,het,0,False,16.819,16.819,1.4
FISH53,het,0,False,16.986,16.986,2.5
FISH53,het,0,False,17.153,17.153,1.4
FISH53,het,0,False,17.319,17.319,0.4
FISH53,het,0,False,17.486,17.486,0.3
FISH53,het,0,False,17.653,17.653,0.1
FISH53,het,0,False,17.819,17.819,0.6
FISH53,het,0,False,17.986,17.986,9.1
FISH53,het,0,False,18.153,18.153,0.2
FISH53,het,0,False,18.319,18.319,1.3
FISH53,het,0,False,18.486,18.486,1.5
FISH53,het,0,False,18.653,18.653,1.1
FISH53,het,0,False,18.819,18.819,1.5
FISH53,het,0,False,18.986,18.986,0.7
FISH53,het,0,False,19.153,19.153,2.3
FISH53,het,0,False,19.319,19.319,0.5
FISH53,het,0,False,19.486,19.486,0.3
FISH53,het,0,False,19.653,19.653,-9.18709552877e-15
FISH53,het,0,False,19.819,19.819,2.2
FISH53,het,0,False,19.986,19.986,1.7
FISH53,het,0,False,20.153,20.153,22.7
FISH53,het,0,False,20.319,20.319,2.4
FISH53,het,0,False,20.486,20.486,0.9
FISH53,het,0,False,20.653,20.653,1.1
FISH53,het,0,False,20.819,20.819,1.9
FISH53,het,0,False,20.986,20.986,1.0
FISH53,het,0,False,21.153,21.153,1.4
FISH53,het,0,False,21.319,21.319,0.7
FISH53,het,0,False,21.486,21.486,0.7
FISH53,het,0,False,21.653,21.653,0.6
FISH53,het,0,False,21.819,21.819,1.1
FISH53,het,0,False,21.986,21.986,1.5
FISH53,het,0,False,22.153,22.153,0.3
FISH53,het,0,False,22.319,22.319,3.3
FISH53,het,0,False,22.486,22.486,26.1
FISH53,het,0,False,22.653,22.653,-6.2172489379e-15
FISH53,het,0,False,22.819,22.819,7.0
FISH53,het,0,False,22.986,22.986,9.1
FISH53,het,0,False,23.153,23.153,0.6
FISH53,het,0,False,23.319,23.319,2.8
FISH53,het,0,False,23.486,23.486,0.2
FISH53,het,0,False,23.653,23.653,-6.5780714209e-15
FISH53,het,0,False,23.819,23.819,12.4
FISH53,het,0,False,23.986,23.986,10.8
FISH53,het,1,True,0.152,24.152,16.6
FISH53,het,1,True,0.319,24.319,17.2
FISH53,het,1,True,0.486,24.486,34.3
FISH53,het,1,True,0.652,24.652,50.6
FISH53,het,1,True,0.819,24.819,43.2
FISH53,het,1,True,0.986,24.986,55.5
FISH53,het,1,True,1.152,25.152,60.6
FISH53,het,1,True,1.319,25.319,49.4
FISH53,het,1,True,1.486,25.486,42.8
FISH53,het,1,True,1.652,25.652,49.5
FISH53,het,1,True,1.819,25.819,67.8
FISH53,het,1,True,1.986,25.986,51.1
FISH53,het,1,True,2.152,26.152,63.3
FISH53,het,1,True,2.319,26.319,50.0
FISH53,het,1,True,2.486,26.486,62.8
FISH53,het,1,True,2.652,26.652,71.6
FISH53,het,1,True,2.819,26.819,45.6
FISH53,het,1,True,2.986,26.986,71.2
FISH53,het,1,True,3.152,27.152,39.3
FISH53,het,1,True,3.319,27.319,16.9
FISH53,het,1,True,3.486,27.486,3.8
FISH53,het,1,True,3.652,27.652,41.6
FISH53,het,1,True,3.819,27.819,31.5
FISH53,het,1,True,3.986,27.986,22.6
FISH53,het,1,True,4.152,28.152,54.4
FISH53,het,1,True,4.319,28.319,21.7
FISH53,het,1,True,4.486,28.486,12.2
FISH53,het,1,True,4.652,28.652,32.3
FISH53,het,1,True,4.819,28.819,11.3
FISH53,het,1,True,4.986,28.986,21.4
FISH53,het,1,True,5.152,29.152,49.3
FISH53,het,1,True,5.319,29.319,41.6
FISH53,het,1,True,5.486,29.486,32.4
FISH53,het,1,True,5.652,29.652,42.8
FISH53,het,1,True,5.819,29.819,28.7
FISH53,het,1,True,5.986,29.986,44.8
FISH53,het,1,True,6.152,30.152,49.2
FISH53,het,1,True,6.319,30.319,42.7
FISH53,het,1,True,6.486,30.486,52.7
FISH53,het,1,True,6.652,30.652,55.4
FISH53,het,1,True,6.819,30.819,61.3
FISH53,het,1,True,6.986,30.986,56.5
FISH53,het,1,True,7.211,31.211,49.1
FISH53,het,1,True,7.378,31.378,56.0
FISH53,het,1,True,7.544,31.544,58.9
FISH53,het,1,True,7.711,31.711,58.7
FISH53,het,1,True,7.878,31.878,13.1
FISH53,het,1,True,8.044,32.044,73.4
FISH53,het,1,True,8.211,32.211,79.1
FISH53,het,1,True,8.378,32.378,32.7
FISH53,het,1,True,8.544,32.544,45.5
FISH53,het,1,True,8.711,32.711,51.8
FISH53,het,1,True,8.878,32.878,51.5
FISH53,het,1,True,9.044,33.044,50.5
FISH53,het,1,True,9.211,33.211,57.1
FISH53,het,1,True,9.378,33.378,47.8
FISH53,het,1,True,9.544,33.544,59.7
FISH53,het,1,True,9.711,33.711,51.9
FISH53,het,1,True,9.878,33.878,51.7
FISH53,het,1,True,10.044,34.044,50.9
FISH53,het,1,True,10.211,34.211,57.6
FISH53,het,1,True,10.378,34.378,40.9
FISH53,het,1,True,10.544,34.544,44.6
FISH53,het,1,True,10.711,34.711,75.4
FISH53,het,1,True,10.878,34.878,69.7
FISH53,het,1,True,11.044,35.044,64.1
FISH53,het,1,True,11.211,35.211,65.4
FISH53,het,1,True,11.378,35.378,65.7
FISH53,het,1,True,11.544,35.544,83.4
FISH53,het,1,True,11.711,35.711,80.0
FISH53,het,1,True,11.878,35.878,63.6
FISH53,het,1,True,12.044,36.044,75.7
FISH53,het,1,True,12.211,36.211,68.1
FISH53,het,1,True,12.378,36.378,80.7
FISH53,het,1,True,12.544,36.544,62.6
FISH53,het,1,True,12.711,36.711,62.5
FISH53,het,1,True,12.878,36.878,64.0
FISH53,het,1,True,13.044,37.044,74.8
FISH53,het,1,True,13.211,37.211,49.8
FISH53,het,1,True,13.378,37.378,53.6
FISH53,het,1,True,13.544,37.544,70.8
FISH53,het,1,True,13.711,37.711,57.2
FISH53,het,1,True,13.878,37.878,56.6
FISH53,het,1,False,14.044,38.044,89.8
FISH53,het,1,False,14.211,38.211,19.5
FISH53,het,1,False,14.378,38.378,16.1
FISH53,het,1,False,14.544,38.544,6.9
FISH53,het,1,False,14.711,38.711,5.4
FISH53,het,1,False,14.878,38.878,0.9
FISH53,het,1,False,15.044,39.044,6.5
FISH53,het,1,False,15.211,39.211,14.5
FISH53,het,1,False,15.378,39.378,1.9
FISH53,het,1,False,15.544,39.544,2.9
FISH53,het,1,False,15.711,39.711,12.8
FISH53,het,1,False,15.878,39.878,13.5
FISH53,het,1,False,16.044,40.044,0.6
FISH53,het,1,False,16.211,40.211,3.4
FISH53,het,1,False,16.378,40.378,2.9
FISH53,het,1,False,16.544,40.544,13.2
FISH53,het,1,False,16.711,40.711,16.7
FISH53,het,1,False,16.878,40.878,2.1
FISH53,het,1,False,17.044,41.044,0.5
FISH53,het,1,False,17.211,41.211,6.3
FISH53,het,1,False,17.378,41.378,13.3
FISH53,het,1,False,17.544,41.544,9.4
FISH53,het,1,False,17.711,41.711,15.1
FISH53,het,1,False,17.878,41.878,13.1
FISH53,het,1,False,18.044,42.044,15.3
FISH53,het,1,False,18.211,42.211,5.6
FISH53,het,1,False,18.378,42.378,6.1
FISH53,het,1,False,18.544,42.544,11.6
FISH53,het,1,False,18.711,42.711,12.4
FISH53,het,1,False,18.878,42.878,13.0
FISH53,het,1,False,19.044,43.044,9.1
FISH53,het,1,False,19.211,43.211,2.7
FISH53,het,1,False,19.378,43.378,4.7
FISH53,het,1,False,19.544,43.544,6.3
FISH53,het,1,False,19.711,43.711,12.2
FISH53,het,1,False,19.878,43.878,7.2
FISH53,het,1,False,20.044,44.044,0.4
FISH53,het,1,False,20.211,44.211,0.3
FISH53,het,1,False,20.378,44.378,0.3
FISH53,het,1,False,20.544,44.544,9.3
FISH53,het,1,False,20.711,44.711,6.5281113848e-14
FISH53,het,1,False,20.878,44.878,17.1
FISH53,het,1,False,21.044,45.044,9.6
FISH53,het,1,False,21.211,45.211,3.2
FISH53,het,1,False,21.378,45.378,12.1
FISH53,het,1,False,21.544,45.544,3.4
FISH53,het,1,False,21.711,45.711,0.4
FISH53,het,1,False,21.878,45.878,6.0
FISH53,het,1,False,22.044,46.044,0.6
FISH53,het,1,False,22.211,46.211,3.2
FISH53,het,1,False,22.378,46.378,1.4
FISH53,het,1,False,22.544,46.544,2.7
FISH53,het,1,False,22.711,46.711,14.2
FISH53,het,1,False,22.878,46.878,7.0
FISH53,het,1,False,23.044,47.044,9.2
FISH53,het,1,False,23.211,47.211,9.2
FISH53,het,1,False,23.378,47.378,10.8
FISH53,het,1,False,23.544,47.544,14.3
FISH53,het,1,False,23.711,47.711,0.2
FISH53,het,1,False,23.878,47.878,11.1
FISH53,het,2,True,0.044,48.044,17.9
FISH53,het,2,True,0.211,48.211,56.8
FISH53,het,2,True,0.378,48.378,104.2
FISH53,het,2,True,0.544,48.544,68.8
FISH53,het,2,True,0.711,48.711,87.4
FISH53,het,2,True,0.878,48.878,77.8
FISH53,het,2,True,1.044,49.044,87.4
FISH53,het,2,True,1.211,49.211,76.5
FISH53,het,2,True,1.378,49.378,71.6
FISH53,het,2,True,1.544,49.544,58.4
FISH53,het,2,True,1.711,49.711,76.6
FISH53,het,2,True,1.878,49.878,62.4
FISH53,het,2,True,2.044,50.044,89.1
FISH53,het,2,True,2.211,50.211,74.5
FISH53,het,2,True,2.378,50.378,78.0
FISH53,het,2,True,2.544,50.544,73.4
FISH53,het,2,True,2.711,50.711,68.8
FISH53,het,2,True,2.878,50.878,58.3
FISH53,het,2,True,3.044,51.044,64.8
FISH53,het,2,True,3.211,51.211,64.3
FISH53,het,2,True,3.378,51.378,81.2
FISH53,het,2,True,3.544,51.544,91.8
FISH53,het,2,True,3.711,51.711,96.4
FISH53,het,2,True,3.878,51.878,103.3
FISH53,het,2,True,4.044,52.044,127.7
FISH53,het,2,True,4.211,52.211,117.4
FISH53,het,2,True,4.378,52.378,102.9
FISH53,het,2,True,4.544,52.544,83.3
FISH53,het,2,True,4.711,52.711,92.3
FISH53,het,2,True,4.878,52.878,97.9
FISH53,het,2,True,5.044,53.044,80.9
FISH53,het,2,True,5.211,53.211,89.3
FISH53,het,2,True,5.378,53.378,85.9
FISH53,het,2,True,5.544,53.544,57.0
FISH53,het,2,True,5.711,53.711,76.3
FISH53,het,2,True,5.878,53.878,79.9
FISH53,het,2,True,6.044,54.044,77.8
FISH53,het,2,True,6.211,54.211,89.6
FISH53,het,2,True,6.378,54.378,90.8
FISH53,het,2,True,6.544,54.544,58.0
FISH53,het,2,True,6.711,54.711,82.3
FISH53,het,2,True,6.878,54.878,68.3
FISH53,het,2,True,7.044,55.044,76.6
FISH53,het,2,True,7.211,55.211,75.8
FISH53,het,2,True,7.378,55.378,73.3
FISH53,het,2,True,7.544,55.544,91.1
FISH53,het,2,True,7.711,55.711,95.6
FISH53,het,2,True,7.878,55.878,97.0
FISH53,het,2,True,8.044,56.044,104.9
FISH53,het,2,True,8.211,56.211,97.2
FISH53,het,2,True,8.378,56.378,98.5
FISH53,het,2,True,8.544,56.544,110.4
FISH53,het,2,True,8.711,56.711,125.7
FISH53,het,2,True,8.878,56.878,126.1
FISH53,het,2,True,9.044,57.044,98.8
FISH53,het,2,True,9.211,57.211,89.2
FISH53,het,2,True,9.378,57.378,101.5
FISH53,het,2,True,9.544,57.544,118.5
FISH53,het,2,True,9.711,57.711,96.9
FISH53,het,2,True,9.878,57.878,96.7
FISH53,het,2,True,10.044,58.044,117.5
FISH53,het,2,True,10.211,58.211,111.7
FISH53,het,2,True,10.378,58.378,115.0
FISH53,het,2,True,10.544,58.544,95.5
FISH53,het,2,True,10.711,58.711,96.3
FISH53,het,2,True,10.878,58.878,104.3
FISH53,het,2,True,11.044,59.044,130.7
FISH53,het,2,True,11.211,59.211,85.7
FISH53,het,2,True,11.378,59.378,62.3
FISH53,het,2,True,11.544,59.544,59.3
FISH53,het,2,True,11.711,59.711,80.0
FISH53,het,2,True,11.878,59.878,35.3
FISH53,het,2,True,12.044,60.044,83.2
FISH53,het,2,True,12.211,60.211,96.7
FISH53,het,2,True,12.378,60.378,81.0
FISH53,het,2,True,12.544,60.544,85.1
FISH53,het,2,True,12.711,60.711,68.3
FISH53,het,2,True,12.878,60.878,69.6
FISH53,het,2,True,13.044,61.044,71.4
FISH53,het,2,True,13.211,61.211,51.3
FISH53,het,2,True,13.378,61.378,48.1
FISH53,het,2,True,13.544,61.544,65.5
FISH53,het,2,True,13.711,61.711,53.3
FISH53,het,2,True,13.878,61.878,48.6
FISH53,het,2,False,14.044,62.044,72.0
FISH53,het,2,False,14.211,62.211,20.9
FISH53,het,2,False,14.378,62.378,0.3
FISH53,het,2,False,14.544,62.544,1.3
FISH53,het,2,False,14.711,62.711,15.4
FISH53,het,2,False,14.878,62.878,11.3
FISH53,het,2,False,15.044,63.044,-7.9936057773e-15
FISH53,het,2,False,15.211,63.211,14.0
FISH53,het,2,False,15.378,63.378,3.1
FISH53,het,2,False,15.544,63.544,4.6
FISH53,het,2,False,15.711,63.711,1.3
FISH53,het,2,False,15.878,63.878,17.3
FISH53,het,2,False,16.044,64.044,13.3
FISH53,het,2,False,16.211,64.211,4.9
FISH53,het,2,False,16.378,64.378,2.9
FISH53,het,2,False,16.544,64.544,6.2
FISH53,het,2,False,16.711,64.711,0.1
FISH53,het,2,False,16.878,64.878,0.4
FISH53,het,2,False,17.044,65.044,1.5
FISH53,het,2,False,17.211,65.211,1.9
FISH53,het,2,False,17.378,65.378,10.8
FISH53,het,2,False,17.544,65.544,1.9
FISH53,het,2,False,17.711,65.711,0.3
FISH53,het,2,False,17.878,65.878,0.5
FISH53,het,2,False,18.044,66.044,-2.1371793224e-15
FISH53,het,2,False,18.211,66.211,3.9
FISH53,het,2,False,18.378,66.378,3.5
FISH53,het,2,False,18.544,66.544,6.7
FISH53,het,2,False,18.711,66.711,1.1
FISH53,het,2,False,18.878,66.878,0.6
FISH53,het,2,False,19.044,67.044,12.1
FISH53,het,2,False,19.211,67.211,8.1
FISH53,het,2,False,19.378,67.378,10.5
FISH53,het,2,False,19.544,67.544,10.4
FISH53,het,2,False,19.711,67.711,5.3
FISH53,het,2,False,19.878,67.878,18.2
FISH53,het,2,False,20.044,68.044,13.2
FISH53,het,2,False,20.211,68.211,6.8
FISH53,het,2,False,20.378,68.378,8.8
FISH53,het,2,False,20.544,68.544,0.1
FISH53,het,2,False,20.711,68.711,2.3
FISH53,het,2,False,20.878,68.878,3.4
FISH53,het,2,False,21.044,69.044,1.6
FISH53,het,2,False,21.211,69.211,4.9
FISH53,het,2,False,21.378,69.378,13.0
FISH53,het,2,False,21.544,69.544,3.3
FISH53,het,2,False,21.711,69.711,0.6
FISH53,het,2,False,21.878,69.878,0.8
FISH53,het,2,False,22.044,70.044,2.4
FISH53,het,2,False,22.211,70.211,11.4
FISH53,het,2,False,22.378,70.378,1.7
FISH53,het,2,False,22.544,70.544,0.4
FISH53,het,2,False,22.711,70.711,2.1
FISH53,het,2,False,22.878,70.878,11.8
FISH53,het,2,False,23.044,71.044,2.8
FISH53,het,2,False,23.211,71.211,5.2
FISH53,het,2,False,23.378,71.378,9.3
FISH53,het,2,False,23.544,71.544,2.5
FISH53,het,2,False,23.711,71.711,13.4
FISH53,het,2,False,23.878,71.878,10.1
FISH53,het,3,True,0.044,72.044,30.4
FISH53,het,3,True,0.211,72.211,73.5
FISH53,het,3,True,0.378,72.378,123.5
FISH53,het,3,True,0.544,72.544,77.5
FISH53,het,3,True,0.711,72.711,87.3
FISH53,het,3,True,0.878,72.878,101.9
FISH53,het,3,True,1.044,73.044,87.8
FISH53,het,3,True,1.211,73.211,85.5
FISH53,het,3,True,1.378,73.378,108.4
FISH53,het,3,True,1.544,73.544,114.9
FISH53,het,3,True,1.711,73.711,112.9
FISH53,het,3,True,1.878,73.878,85.2
FISH53,het,3,True,2.044,74.044,79.0
FISH53,het,3,True,2.211,74.211,85.9
FISH53,het,3,True,2.378,74.378,81.4
FISH53,het,3,True,2.544,74.544,90.5
FISH53,het,3,True,2.711,74.711,105.5
FISH53,het,3,True,2.878,74.878,91.2
FISH53,het,3,True,3.044,75.044,61.9
FISH53,het,3,True,3.211,75.211,70.5
FISH53,het,3,True,3.378,75.378,66.0
FISH53,het,3,True,3.544,75.544,71.6
FISH53,het,3,True,3.775,75.775,79.9
FISH53,het,3,True,3.941,75.941,93.3
FISH53,het,3,True,4.108,76.108,83.2
FISH53,het,3,True,4.275,76.275,94.1
FISH53,het,3,True,4.441,76.441,67.7
FISH53,het,3,True,4.608,76.608,76.1
FISH53,het,3,True,4.775,76.775,93.7
FISH53,het,3,True,4.941,76.941,80.7
FISH53,het,3,True,5.108,77.108,57.9
FISH53,het,3,True,5.275,77.275,86.4
FISH53,het,3,True,5.441,77.441,60.4
FISH53,het,3,True,5.608,77.608,94.8
FISH53,het,3,True,5.775,77.775,50.4
FISH53,het,3,True,5.941,77.941,42.9
FISH53,het,3,True,6.108,78.108,87.4
FISH53,het,3,True,6.275,78.275,77.3
FISH53,het,3,True,6.441,78.441,63.7
FISH53,het,3,True,6.608,78.608,39.2
FISH53,het,3,True,6.775,78.775,22.9
FISH53,het,3,True,6.941,78.941,61.2
FISH53,het,3,True,7.108,79.108,83.3
FISH53,het,3,True,7.275,79.275,51.0
FISH53,het,3,True,7.441,79.441,60.8
FISH53,het,3,True,7.608,79.608,71.7
FISH53,het,3,True,7.775,79.775,80.2
FISH53,het,3,True,7.941,79.941,61.9
FISH53,het,3,True,8.108,80.108,45.3
FISH53,het,3,True,8.275,80.275,124.6
FISH53,het,3,True,8.441,80.441,32.2
FISH53,het,3,True,8.608,80.608,99.2
FISH53,het,3,True,8.775,80.775,50.9
FISH53,het,3,True,8.941,80.941,81.6
FISH53,het,3,True,9.108,81.108,43.2
FISH53,het,3,True,9.275,81.275,59.2
FISH53,het,3,True,9.441,81.441,116.1
FISH53,het,3,True,9.608,81.608,144.7
FISH53,het,3,True,9.775,81.775,146.7
FISH53,het,3,True,9.941,81.941,120.0
FISH53,het,3,True,10.108,82.108,117.9
FISH53,het,3,True,10.275,82.275,109.8
FISH53,het,3,True,10.441,82.441,118.6
FISH53,het,3,True,10.608,82.608,109.5
FISH53,het,3,True,10.775,82.775,103.8
FISH53,het,3,True,10.941,82.941,71.2
FISH53,het,3,True,11.108,83.108,75.1
FISH53,het,3,True,11.275,83.275,71.2
FISH53,het,3,True,11.441,83.441,67.9
FISH53,het,3,True,11.608,83.608,37.0
FISH53,het,3,True,11.775,83.775,77.5
FISH53,het,3,True,11.941,83.941,94.6
FISH53,het,3,True,12.108,84.108,60.3
FISH53,het,3,True,12.275,84.275,35.2
FISH53,het,3,True,12.441,84.441,52.3
FISH53,het,3,True,12.608,84.608,30.3
FISH53,het,3,True,12.775,84.775,98.0
FISH53,het,3,True,12.941,84.941,67.4
FISH53,het,3,True,13.108,85.108,77.9
FISH53,het,3,True,13.275,85.275,37.3
FISH53,het,3,True,13.441,85.441,44.8
FISH53,het,3,True,13.608,85.608,62.1
FISH53,het,3,True,13.775,85.775,40.7
FISH53,het,3,True,13.941,85.941,28.7
FISH53,het,3,False,14.108,86.108,88.5
FISH53,het,3,False,14.275,86.275,15.0
FISH53,het,3,False,14.441,86.441,0.7
FISH53,het,3,False,14.608,86.608,10.0
FISH53,het,3,False,14.775,86.775,13.7
